SRR7042978	SRR7062295	SRR7062350	SRR7043704	SRR7058616	SRR7058566	SRR7055829	SRR7058378	SRR7058606	SRR7059699	SRR7043013	SRR7046161	SRR6987146	SRR7041301	SRR7040514	SRR6964364	SRR6986864	SRR6951744	SRR6963586	SRR6963878	SRR7039808	SRR6951423	SRR6952431	SRR6963891	SRR6914609	SRR6914908	SRR6934388	SRR6934542	SRR6942678	SRR6942729	SRR6914151	SRR6935629	Pacuta_HTAC_TP1_1653	Pacuta_HTHC_TP6_1721	Pacuta_ATHC_TP10_1205	Pacuta_ATAC_TP5_1059	Pacuta_HTHC_TP1_2210	Pacuta_HTHC_TP11_1416	Pacuta_ATHC_TP8_2861	Pacuta_HTHC_TP5_1168	Pacuta_HTAC_TP7_1487	Pacuta_ATAC_TP6_1050	Pacuta_ATAC_TP7_1047	Pacuta_ATHC_TP1_2977	Pacuta_HTHC_TP4_1169	Pacuta_ATHC_TP11_2879	Pacuta_ATHC_TP7_1281	Pacuta_HTAC_TP5_1571	Pacuta_ATHC_TP1_1207	Pacuta_HTAC_TP8_1329	Pacuta_ATHC_TP9_2979	Pacuta_HTHC_TP3_2527	Pacuta_ATHC_TP6_2999	Pacuta_ATHC_TP3_1219	Pacuta_HTAC_TP3_2026	Pacuta_ATHC_TP10_2197	Pacuta_HTAC_TP5_1303	Pacuta_HTAC_TP6_1330	Pacuta_ATHC_TP11_2668	Pacuta_HTHC_TP1_1676	Pacuta_HTAC_TP10_1225	Pacuta_HTHC_TP3_1418	Pacuta_ATHC_TP4_2993	Pacuta_ATHC_TP5_1296	Pacuta_ATAC_TP7_1445	Pacuta_HTAC_TP9_1302	Pacuta_HTAC_TP9_1486	Pacuta_ATAC_TP1_1775	Pacuta_HTAC_TP6_1744	Pacuta_ATAC_TP6_1468	Pacuta_ATHC_TP5_2212	Pacuta_ATAC_TP10_1159	Pacuta_ATAC_TP8_1755	Pacuta_ATAC_TP9_1141	Pacuta_ATAC_TP1_1043	Pacuta_ATAC_TP6_1542	Pacuta_HTHC_TP4_1343	Pacuta_HTHC_TP7_1427	Pacuta_ATHC_TP3_2750	Pacuta_HTAC_TP4_1581	Pacuta_ATHC_TP1_2743	Pacuta_HTHC_TP8_1184	Pacuta_ATAC_TP10_1641	Pacuta_ATAC_TP3_1471	Pacuta_HTAC_TP8_1765	Pacuta_HTAC_TP11_1647	Pacuta_HTHC_TP4_2195	Pacuta_HTAC_TP11_1582	Pacuta_ATAC_TP4_2002	Pacuta_HTAC_TP4_1701	Pacuta_ATAC_TP5_1563	Pacuta_ATHC_TP8_2564	Pacuta_ATAC_TP1_2363	Pacuta_HTAC_TP1_2005	Pacuta_ATAC_TP4_1060	Pacuta_HTAC_TP3_1617	Pacuta_HTHC_TP10_1732	Pacuta_HTHC_TP1_1239	Pacuta_HTHC_TP10_1238	Pacuta_ATHC_TP7_2409	Pacuta_HTHC_TP7_1090	Pacuta_ATAC_TP10_1559	Pacuta_ATAC_TP5_1757	Pacuta_HTHC_TP7_1820	Pacuta_ATAC_TP9_1594	Pacuta_HTAC_TP10_1536	Pacuta_ATHC_TP10_2550	Pacuta_HTHC_TP11_2185	Pacuta_HTHC_TP5_1415	Pacuta_ATAC_TP11_2306	Pacuta_HTHC_TP5_2087	Pacuta_ATHC_TP11_1147	Pacuta_HTAC_TP11_1596	Pacuta_ATAC_TP4_1762	Pacuta_HTAC_TP5_1707	Pacuta_ATHC_TP3_2534	Pacuta_HTAC_TP9_1696	Pacuta_HTHC_TP8_1709	Pacuta_ATAC_TP7_2413	Pacuta_HTAC_TP10_2064	Pacuta_HTHC_TP3_1227	Pacuta_HTHC_TP6_1595	Pacuta_HTHC_TP8_2304	Pacuta_HTHC_TP9_2202	Pacuta_ATAC_TP3_1041	Pacuta_HTHC_TP6_1138	Pacuta_ATHC_TP7_2878	Pacuta_HTAC_TP1_2414	Pacuta_HTAC_TP7_1728	Pacuta_ATAC_TP11_1103	Pacuta_ATHC_TP9_2873	Pacuta_ATHC_TP4_1220	Pacuta_HTHC_TP9_2305	Pacuta_HTAC_TP6_1466	Pacuta_HTHC_TP10_2300	Pacuta_ATHC_TP5_2877	Pacuta_ATHC_TP6_2870	Pacuta_ATAC_TP3_1637	Pacuta_ATHC_TP9_1451	Pacuta_HTAC_TP8_2513	Pacuta_HTHC_TP9_1131	Pacuta_ATAC_TP8_2012	Pacuta_ATAC_TP9_2357	Pacuta_ATHC_TP6_1254	Pacuta_HTAC_TP3_1642	Pacuta_HTAC_TP7_2072	Pacuta_ATHC_TP8_1459	Pacuta_ATAC_TP8_1051	Pacuta_HTAC_TP4_1767	Pacuta_ATAC_TP11_1777	Pacuta_ATHC_TP4_2733
Pacuta_HTAC_TP3_1617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126379	0.0849457	0.202441	0.1733	0.186101	0.21323	0.21463	0.214868	0.213884	0.21425	0.216257	0.213771	0.215436	0.217752	0.217195	0.217469	0.21874	0.218743	0.209398	0.209708	0.21122	0.211136	0.210644	0.211536	0.210935	0.192563	0.220754	0.198129	0.200049	0.202057	0.204344	0.206544	0.244209	0.26258	0.268273	0.269851	0.271972	0.275711	0.275961	0.263821	0.267486	0.26731	0.369904	0.369515	0.370875	0.372211	0.375863	0.375233	0.36075	0.360767	0.449889	0.450602	0.448761	0.462484	0.464142	0.46492	0.466254	0.466461	0.466284	0.466398	0.454742	0.455057	0.456961	0.5	0.454642	0.459661	0.460143	0.463672	0.462294	0.458425	0.458927	0.456043	0.456779	0.457395	0.156228	0.291427	0.253059	0.277877	0.282327	0.279518	0.280242	0.280476	0.280502	0.280649	0.282483	0.281829	0.274679	0.275316	0.276696	0.276271	0.276877	0.277568	0.277534	0.278106	0.278556	0.27983	0.279148	0.266214	0.264764	0.274433	0.271649	0.271662	0.273835	0.273067	0.272881	0.269851	0.269646	0.268817	0.269927	0.26762	0.267665	0.27522	0.266891	0.267942	0.273234	0.275932	0.27911	0.278268	0.281695
Pacuta_ATAC_TP4_1060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129026	0.0880077	0.204404	0.175599	0.188692	0.21552	0.216708	0.216963	0.215826	0.216147	0.218448	0.216003	0.217537	0.219666	0.219175	0.219383	0.220824	0.220798	0.212154	0.211664	0.213074	0.213378	0.212951	0.213662	0.213111	0.194952	0.222914	0.200405	0.202198	0.203752	0.206527	0.208969	0.246301	0.263838	0.269005	0.271345	0.273252	0.276933	0.277259	0.265353	0.26876	0.269026	0.371439	0.370939	0.372079	0.373705	0.377204	0.376819	0.36291	0.362657	0.451807	0.451586	0.449897	0.463764	0.464888	0.466711	0.467808	0.468063	0.467497	0.467902	0.456391	0.456715	0.5	0.456961	0.455543	0.460755	0.461557	0.464841	0.46305	0.460023	0.460015	0.456757	0.457595	0.458106	0.158343	0.292795	0.254993	0.279519	0.283896	0.281179	0.281835	0.282046	0.28207	0.282236	0.28396	0.283485	0.275953	0.277013	0.277997	0.277587	0.278223	0.278875	0.279053	0.279795	0.279941	0.281545	0.280649	0.268156	0.266226	0.276127	0.273408	0.273285	0.275363	0.274806	0.274447	0.271195	0.27116	0.270241	0.2715	0.269038	0.269265	0.276569	0.267774	0.269188	0.274444	0.277175	0.280486	0.279604	0.283139
Pacuta_HTAC_TP1_2005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125497	0.0837739	0.202251	0.172816	0.18601	0.213408	0.214059	0.214735	0.213324	0.213942	0.216091	0.213761	0.215186	0.217477	0.216899	0.217095	0.218563	0.218434	0.209418	0.209545	0.210847	0.210955	0.210649	0.211283	0.210792	0.192511	0.220539	0.198059	0.199756	0.20161	0.204128	0.206372	0.243738	0.261789	0.267033	0.269584	0.271428	0.274938	0.275175	0.263104	0.266805	0.266474	0.369752	0.369098	0.370205	0.371675	0.375294	0.374926	0.361011	0.360058	0.449421	0.449967	0.448192	0.46199	0.463297	0.464469	0.465558	0.466081	0.465468	0.465694	0.454539	0.5	0.456715	0.455057	0.453556	0.459722	0.459403	0.462576	0.460832	0.457979	0.457826	0.455382	0.45569	0.456326	0.155534	0.290986	0.253003	0.2772	0.281517	0.278753	0.279373	0.279829	0.279785	0.27988	0.281646	0.280881	0.273732	0.274891	0.275831	0.275413	0.275804	0.276832	0.276956	0.277257	0.277559	0.279232	0.278262	0.26583	0.263665	0.273818	0.270891	0.27079	0.272511	0.272121	0.272012	0.269016	0.268763	0.267601	0.269039	0.266591	0.266583	0.274497	0.266364	0.267006	0.272497	0.274947	0.278449	0.27786	0.281426
Pacuta_ATAC_TP1_2363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126786	0.0851944	0.202773	0.173695	0.186782	0.21439	0.215288	0.215746	0.214602	0.215134	0.217164	0.214869	0.216393	0.218498	0.218075	0.218188	0.219681	0.219493	0.210783	0.210299	0.212069	0.212184	0.211668	0.212321	0.212109	0.19336	0.221446	0.199329	0.200783	0.202675	0.205174	0.207671	0.245087	0.262877	0.268348	0.270598	0.272486	0.276028	0.27613	0.264204	0.267738	0.267726	0.369696	0.368967	0.370163	0.371649	0.375211	0.374787	0.36071	0.35997	0.449359	0.449362	0.447651	0.461467	0.462506	0.464242	0.465243	0.465173	0.465147	0.46553	0.5	0.454539	0.456391	0.454742	0.453472	0.459094	0.459112	0.462481	0.460837	0.457921	0.457868	0.454656	0.455441	0.455914	0.156136	0.291382	0.252938	0.277754	0.282248	0.279555	0.27998	0.28033	0.280288	0.280532	0.282282	0.281704	0.274585	0.275406	0.276386	0.276001	0.276648	0.277364	0.277359	0.277861	0.278421	0.27979	0.278986	0.266638	0.264993	0.274462	0.27164	0.271613	0.273467	0.273149	0.273287	0.269454	0.269899	0.268563	0.270003	0.267712	0.267689	0.275165	0.266441	0.267686	0.272871	0.275732	0.278854	0.278348	0.281778
Pacuta_ATHC_TP8_2564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144833	0.105761	0.214927	0.188565	0.201802	0.22559	0.225888	0.226291	0.225403	0.225734	0.228195	0.225466	0.227639	0.229786	0.229555	0.229458	0.231055	0.230998	0.22109	0.221116	0.222527	0.222424	0.222133	0.222979	0.222504	0.204214	0.232858	0.209919	0.211638	0.213453	0.215596	0.218003	0.258057	0.274114	0.27856	0.280227	0.282493	0.286973	0.28714	0.273988	0.27751	0.277351	0.382419	0.382262	0.383168	0.385314	0.390661	0.390184	0.372249	0.371948	0.460872	0.460845	0.458719	0.478057	0.479197	0.481548	0.482329	0.482538	0.482172	0.5	0.46553	0.465694	0.467902	0.466398	0.466384	0.472154	0.472588	0.477417	0.474959	0.469889	0.47005	0.468152	0.467949	0.468971	0.171298	0.302814	0.265906	0.289323	0.293985	0.291255	0.291822	0.29202	0.292158	0.292315	0.294322	0.293648	0.285308	0.286183	0.286844	0.286796	0.287238	0.287801	0.288094	0.288832	0.289242	0.291018	0.29051	0.276509	0.274554	0.284543	0.281724	0.281838	0.28418	0.282904	0.283135	0.279937	0.279675	0.278701	0.280084	0.277336	0.277762	0.285837	0.27892	0.278763	0.284078	0.286638	0.290152	0.290167	0.294102
Pacuta_ATAC_TP5_1563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14432	0.105029	0.214418	0.188198	0.201099	0.224875	0.225219	0.225813	0.224925	0.225282	0.227435	0.224966	0.227106	0.229256	0.228852	0.228973	0.230382	0.230374	0.220255	0.220679	0.221922	0.221739	0.221724	0.222392	0.22195	0.20376	0.232305	0.209387	0.211034	0.21288	0.214947	0.217467	0.257261	0.273748	0.278277	0.280117	0.282451	0.286707	0.286993	0.273815	0.27742	0.277127	0.381879	0.381637	0.3828	0.3845	0.38989	0.38946	0.371352	0.371265	0.460474	0.46021	0.458163	0.477463	0.478758	0.480972	0.481762	0.482103	0.5	0.482172	0.465147	0.465468	0.467497	0.466284	0.466047	0.471624	0.471793	0.476838	0.474592	0.469594	0.469923	0.467748	0.467833	0.468293	0.170882	0.30243	0.265306	0.289148	0.293782	0.29089	0.29134	0.29202	0.291817	0.292093	0.293924	0.29329	0.284932	0.285669	0.2864	0.286261	0.286959	0.287663	0.287867	0.288514	0.288896	0.290584	0.289925	0.276299	0.274501	0.284295	0.281376	0.281513	0.283604	0.282839	0.282972	0.279677	0.2794	0.278376	0.279651	0.277118	0.277467	0.285302	0.277972	0.278189	0.283395	0.286103	0.289681	0.289724	0.293658
Pacuta_HTAC_TP4_1701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145135	0.106048	0.215023	0.189042	0.201896	0.225302	0.225691	0.226244	0.225414	0.22574	0.227865	0.225346	0.227688	0.229666	0.229201	0.229501	0.230976	0.230763	0.220879	0.221162	0.222486	0.22221	0.222132	0.222784	0.222181	0.204353	0.232658	0.209751	0.211688	0.213293	0.21554	0.217843	0.258161	0.273835	0.27847	0.280414	0.282708	0.287085	0.287183	0.27408	0.277704	0.277412	0.382042	0.382061	0.383301	0.385076	0.390478	0.389985	0.371814	0.371445	0.460513	0.46035	0.45837	0.477852	0.479376	0.48105	0.482566	0.5	0.482103	0.482538	0.465173	0.466081	0.468063	0.466461	0.466211	0.472082	0.472157	0.477025	0.474524	0.46961	0.469948	0.467942	0.467781	0.468259	0.17138	0.302795	0.266162	0.28921	0.294204	0.291127	0.291783	0.292469	0.29207	0.292253	0.294295	0.293705	0.285254	0.286072	0.286854	0.286815	0.287385	0.287987	0.288151	0.288844	0.289237	0.290965	0.290307	0.27659	0.274623	0.284736	0.28161	0.282053	0.284071	0.283201	0.283162	0.279835	0.279769	0.278377	0.279987	0.277302	0.277748	0.285728	0.278523	0.278743	0.283982	0.286501	0.290341	0.290047	0.29409
Pacuta_ATAC_TP4_2002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14519	0.106005	0.214966	0.188859	0.201913	0.225666	0.225869	0.2263	0.225535	0.22591	0.228098	0.225764	0.227924	0.229873	0.229458	0.229678	0.231265	0.231077	0.221048	0.221354	0.222632	0.222476	0.22225	0.223126	0.222626	0.204555	0.233087	0.210108	0.211796	0.213545	0.215807	0.218092	0.25773	0.274212	0.278628	0.280855	0.282876	0.287278	0.287609	0.274254	0.277718	0.2776	0.382102	0.381846	0.383215	0.385093	0.390401	0.389827	0.372076	0.371529	0.459992	0.460536	0.458504	0.477918	0.479607	0.48119	0.5	0.482566	0.481762	0.482329	0.465243	0.465558	0.467808	0.466254	0.465816	0.472101	0.471928	0.476873	0.47443	0.469321	0.469891	0.467698	0.46759	0.46791	0.171328	0.303003	0.265705	0.289246	0.29416	0.291294	0.291709	0.292309	0.292188	0.292431	0.294245	0.293657	0.285392	0.285952	0.286856	0.286724	0.287201	0.287847	0.288235	0.28884	0.289304	0.291189	0.290266	0.276643	0.274721	0.284894	0.281703	0.28201	0.284023	0.283191	0.283303	0.280021	0.279841	0.278609	0.280069	0.27732	0.277775	0.285619	0.278462	0.278756	0.283984	0.286428	0.290195	0.290058	0.294094
Pacuta_HTAC_TP11_1582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143871	0.104678	0.214727	0.188065	0.200989	0.225614	0.22535	0.225651	0.224781	0.225154	0.22747	0.224944	0.22691	0.229393	0.228891	0.228772	0.230283	0.23044	0.220512	0.220442	0.221885	0.22161	0.221505	0.2225	0.221731	0.203622	0.232566	0.209123	0.211133	0.212758	0.214955	0.217136	0.257403	0.273798	0.27832	0.279964	0.282427	0.286844	0.286853	0.2739	0.277349	0.277553	0.381111	0.38097	0.381948	0.383891	0.389325	0.388886	0.371023	0.371	0.460015	0.459334	0.457456	0.477626	0.477687	0.5	0.48119	0.48105	0.480972	0.481548	0.464242	0.464469	0.466711	0.46492	0.465824	0.471164	0.471931	0.476141	0.473626	0.468661	0.468857	0.466859	0.466731	0.46761	0.170757	0.302901	0.265241	0.288973	0.293469	0.291247	0.291819	0.291656	0.291516	0.291666	0.293831	0.293093	0.284662	0.285698	0.286291	0.28615	0.286598	0.287397	0.287534	0.28808	0.28857	0.290226	0.289697	0.276171	0.273995	0.284141	0.281335	0.281368	0.283722	0.282309	0.282622	0.279089	0.279207	0.278365	0.279603	0.276689	0.277229	0.285091	0.277592	0.277888	0.283384	0.285955	0.289648	0.289698	0.293419
Pacuta_HTHC_TP4_2195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141531	0.101774	0.212763	0.186148	0.199241	0.223581	0.223901	0.224546	0.223595	0.224003	0.226091	0.223847	0.225959	0.227929	0.227526	0.227774	0.229137	0.229122	0.219139	0.219439	0.220563	0.220383	0.22021	0.221151	0.22065	0.202364	0.23098	0.208096	0.209807	0.211692	0.213825	0.216152	0.25559	0.272562	0.27688	0.278794	0.281071	0.285387	0.285714	0.272276	0.275977	0.275734	0.380161	0.379947	0.381013	0.382638	0.387447	0.387239	0.369726	0.36902	0.457919	0.458115	0.456108	0.474964	0.5	0.477687	0.479607	0.479376	0.478758	0.479197	0.462506	0.463297	0.464888	0.464142	0.463466	0.469507	0.469477	0.473833	0.472058	0.466532	0.467565	0.466151	0.464996	0.465899	0.168671	0.300857	0.263877	0.287655	0.292119	0.289276	0.289843	0.290355	0.290353	0.290318	0.292317	0.291575	0.283693	0.28428	0.284916	0.284989	0.285126	0.285987	0.286199	0.286943	0.287372	0.289199	0.288654	0.274645	0.272763	0.282841	0.27998	0.280204	0.282188	0.281206	0.281315	0.278147	0.277904	0.277097	0.278051	0.275332	0.276007	0.28356	0.277105	0.276913	0.282079	0.284404	0.288382	0.288079	0.292348
Pacuta_HTAC_TP11_1647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.140145	0.100489	0.211871	0.184798	0.198074	0.222994	0.222893	0.223343	0.222591	0.222894	0.225155	0.222751	0.224827	0.227071	0.226484	0.226393	0.228236	0.227991	0.218106	0.218099	0.219445	0.219457	0.219274	0.220254	0.219515	0.201127	0.230037	0.206825	0.208908	0.210487	0.212679	0.214958	0.254477	0.271495	0.275861	0.277796	0.280014	0.284231	0.284523	0.27149	0.274742	0.274726	0.37859	0.378339	0.379423	0.381302	0.386197	0.385783	0.368762	0.36808	0.457155	0.456436	0.455334	0.5	0.474964	0.477626	0.477918	0.477852	0.477463	0.478057	0.461467	0.46199	0.463764	0.462484	0.462594	0.468557	0.468842	0.473113	0.470589	0.465655	0.466053	0.464457	0.464189	0.464748	0.16758	0.300133	0.26222	0.286861	0.290915	0.288811	0.289084	0.288981	0.288971	0.289425	0.291206	0.290493	0.282521	0.283576	0.283713	0.28391	0.284105	0.285053	0.2852	0.285828	0.286412	0.287982	0.287639	0.27413	0.272072	0.281918	0.278938	0.279042	0.281458	0.280174	0.28007	0.27701	0.276749	0.275844	0.277171	0.274465	0.275179	0.28253	0.275414	0.275685	0.280902	0.283532	0.287038	0.287356	0.290952
Pacuta_HTAC_TP8_1765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117473	0.0751041	0.195885	0.165853	0.178588	0.207474	0.208481	0.208986	0.207752	0.208145	0.210231	0.207875	0.209153	0.211554	0.211238	0.21124	0.212529	0.212856	0.203695	0.203442	0.204814	0.204741	0.20474	0.205376	0.205036	0.186331	0.214946	0.191935	0.193736	0.19551	0.198074	0.200524	0.237855	0.256143	0.261801	0.263587	0.265628	0.269274	0.269569	0.257639	0.261108	0.261157	0.363465	0.363153	0.364112	0.365961	0.368978	0.368255	0.354349	0.355015	0.443729	0.44356	0.5	0.455334	0.456108	0.457456	0.458504	0.45837	0.458163	0.458719	0.447651	0.448192	0.449897	0.448761	0.447956	0.452445	0.453247	0.456236	0.454678	0.45165	0.451397	0.449333	0.449679	0.450638	0.148453	0.284803	0.246092	0.271779	0.275822	0.27334	0.273943	0.27406	0.274013	0.274067	0.276181	0.275605	0.268428	0.269375	0.270282	0.270246	0.270629	0.271238	0.271143	0.271878	0.272094	0.27359	0.2729	0.260326	0.258667	0.268135	0.265607	0.265502	0.267752	0.266536	0.266793	0.263561	0.263654	0.262666	0.263888	0.261301	0.26134	0.269341	0.260451	0.26143	0.26731	0.269872	0.272905	0.271966	0.275522
Pacuta_ATAC_TP3_1471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0.0777619	0.197581	0.168002	0.180765	0.209142	0.210201	0.210812	0.209266	0.209685	0.212279	0.209637	0.211135	0.213205	0.212802	0.213306	0.214469	0.214412	0.205343	0.205084	0.206833	0.206776	0.206744	0.207054	0.206771	0.188078	0.21653	0.194014	0.195231	0.19759	0.199992	0.202313	0.239472	0.257684	0.263163	0.265491	0.26729	0.270829	0.271023	0.259142	0.262917	0.262699	0.365414	0.364752	0.365748	0.367299	0.370665	0.370419	0.356405	0.355893	0.444385	0.5	0.44356	0.456436	0.458115	0.459334	0.460536	0.46035	0.46021	0.460845	0.449362	0.449967	0.451586	0.450602	0.4494	0.454625	0.454675	0.45791	0.456553	0.453606	0.45358	0.450831	0.451658	0.451561	0.151176	0.286626	0.248246	0.273759	0.277819	0.275029	0.275642	0.276208	0.276163	0.276446	0.278084	0.277407	0.270425	0.271249	0.272347	0.272041	0.272258	0.272962	0.273311	0.27369	0.274234	0.275389	0.274902	0.262233	0.260685	0.270355	0.267577	0.267275	0.269148	0.268786	0.268772	0.265587	0.265648	0.264417	0.265556	0.263081	0.263378	0.270676	0.261997	0.263352	0.268539	0.271278	0.274785	0.273646	0.277247
Pacuta_ATAC_TP10_1641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126615	0.0844517	0.201935	0.172679	0.185664	0.212949	0.213812	0.214193	0.21307	0.213495	0.215578	0.213073	0.214542	0.21701	0.216615	0.216533	0.217909	0.218194	0.209147	0.208722	0.210415	0.210428	0.210045	0.210895	0.210351	0.192201	0.220675	0.197584	0.199344	0.20089	0.203602	0.206312	0.243422	0.26063	0.266355	0.267989	0.270093	0.273692	0.273888	0.262195	0.265586	0.265821	0.367018	0.366216	0.367235	0.36909	0.372668	0.372006	0.357892	0.358142	0.5	0.444385	0.443729	0.457155	0.457919	0.460015	0.459992	0.460513	0.460474	0.460872	0.449359	0.449421	0.451807	0.449889	0.449042	0.45356	0.454749	0.458069	0.455999	0.453663	0.452972	0.450358	0.451257	0.451882	0.154986	0.289848	0.251192	0.276876	0.280929	0.278477	0.279033	0.279093	0.279083	0.279112	0.281008	0.280607	0.273172	0.274564	0.275003	0.275069	0.275561	0.276032	0.27612	0.276649	0.276972	0.278367	0.277744	0.265577	0.263347	0.273248	0.270628	0.270269	0.272721	0.271686	0.271595	0.268324	0.268569	0.267667	0.268709	0.266353	0.266528	0.274648	0.265402	0.266026	0.271748	0.274461	0.277326	0.277232	0.280411
Pacuta_HTHC_TP8_1184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.187864	0.157383	0.17947	0.200352	0.227079	0.286425	0.288138	0.288395	0.287165	0.287621	0.289599	0.287017	0.288253	0.290737	0.290679	0.290235	0.291885	0.292301	0.283807	0.283183	0.284392	0.285103	0.284317	0.284924	0.284584	0.266519	0.291651	0.272728	0.27345	0.27546	0.278364	0.280748	0.230713	0.203134	0.208862	0.210563	0.212732	0.217035	0.217144	0.20378	0.207898	0.208521	0.454011	0.453326	0.455981	0.458064	0.460695	0.460502	0.445579	0.5	0.358142	0.355893	0.355015	0.36808	0.36902	0.371	0.371529	0.371445	0.371265	0.371948	0.35997	0.360058	0.362657	0.360767	0.3646	0.364644	0.365606	0.368559	0.36705	0.363825	0.364101	0.361534	0.361848	0.362486	0.155653	0.271307	0.218843	0.278072	0.282616	0.279885	0.280965	0.280735	0.280644	0.281068	0.283019	0.282543	0.274581	0.275822	0.276769	0.276391	0.27715	0.277547	0.277771	0.278034	0.2786	0.279808	0.27935	0.266511	0.264693	0.274127	0.272145	0.271649	0.273882	0.273421	0.272766	0.269661	0.269438	0.268758	0.270316	0.267847	0.267799	0.264886	0.2492	0.250644	0.257562	0.26082	0.263544	0.262091	0.267281
Pacuta_ATHC_TP1_2743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.186637	0.155786	0.178369	0.198621	0.225573	0.285062	0.286893	0.287169	0.286303	0.286591	0.288448	0.286279	0.287347	0.289653	0.288984	0.28929	0.290876	0.29079	0.282237	0.282084	0.283101	0.283933	0.283372	0.283914	0.283643	0.2652	0.29007	0.271984	0.272077	0.2743	0.277441	0.279461	0.229639	0.202868	0.207979	0.210546	0.212533	0.216785	0.216886	0.203322	0.207617	0.207915	0.454997	0.454208	0.456209	0.457853	0.461036	0.460952	0.5	0.445579	0.357892	0.356405	0.354349	0.368762	0.369726	0.371023	0.372076	0.371814	0.371352	0.372249	0.36071	0.361011	0.36291	0.36075	0.364396	0.365346	0.365552	0.368697	0.367209	0.364112	0.364233	0.362187	0.361736	0.362456	0.154309	0.270971	0.218971	0.277678	0.282142	0.279387	0.279995	0.280268	0.280275	0.280563	0.282517	0.281544	0.274307	0.275091	0.276248	0.275695	0.276179	0.276852	0.277318	0.277709	0.278339	0.279427	0.278953	0.26588	0.263798	0.274132	0.271234	0.271212	0.272601	0.272968	0.272245	0.269193	0.26879	0.26767	0.269285	0.266618	0.267077	0.264062	0.249587	0.250721	0.257264	0.260062	0.263446	0.262014	0.267259
Pacuta_HTAC_TP4_1581	0.0124623	0.00479193	0.00661336	0.00733828	0.00747662	0.00866925	0.0129001	0.0116313	0.0113012	0.0101097	0	0	0.00841764	0.0110516	0.0117946	0.013289	0.0131116	0.00807729	0.0110461	0.0115136	0.000546133	0.0024186	0.0030414	0.00445134	0.0106049	0.0130807	0.0101148	0.0105274	0.00833845	0.00840379	0.0000303603	0.00162262	0.210535	0.182295	0.197872	0.219771	0.246667	0.301821	0.302514	0.303059	0.302148	0.302419	0.304612	0.302243	0.304536	0.306643	0.305999	0.306265	0.308042	0.30791	0.29772	0.297922	0.298799	0.299289	0.298893	0.29964	0.299347	0.28113	0.307132	0.287242	0.28813	0.290162	0.292792	0.294943	0.248198	0.219865	0.224386	0.226604	0.228961	0.233529	0.233598	0.219769	0.223419	0.223542	0.471647	0.471344	0.473727	0.475483	0.481819	0.5	0.460952	0.460502	0.372006	0.370419	0.368255	0.385783	0.387239	0.388886	0.389827	0.389985	0.38946	0.390184	0.374787	0.374926	0.376819	0.375233	0.379771	0.380586	0.380823	0.385065	0.383126	0.378531	0.378708	0.377345	0.376771	0.377244	0.175661	0.286436	0.236698	0.29262	0.298128	0.295099	0.295779	0.296256	0.295982	0.296194	0.29859	0.297482	0.288711	0.289385	0.290583	0.290468	0.290851	0.291239	0.291804	0.292614	0.292903	0.294333	0.293881	0.279759	0.277813	0.288119	0.285247	0.285097	0.287278	0.286695	0.286337	0.283449	0.282751	0.281809	0.283127	0.280427	0.281041	0.279002	0.265232	0.265331	0.271939	0.275059	0.279017	0.277926	0.283466
